"Year","Project","Trip No","Trip Start Date","Trip End Date","Location","Pot No","Latitude Decimal Degrees","Longitude Decimal Degrees","timestart","timeend","Buoy No","Depth Fathoms","Pot Type","Pot Dimension Feet","Weight Of Pot Pounds","Bait Method","Pot Escape Device","Substrate Type","Debris Type","Density Strata","Tidbit","Pot Comment","deployment","meantemp"
2010,"Red King Crab Survey",1,"6/7/2010 0:00","6/17/2010 0:00","Barlow Cove",11,58.35598333,-134.89055,2010-06-13 14:28:00,2010-06-14 09:17:00,"8",84,"Cone",NA,NA,NA,NA,"Unknown",NA,"Medium Low",8,NA,11,5.45
2010,"Red King Crab Survey",1,"6/7/2010 0:00","6/17/2010 0:00","Barlow Cove",12,58.35763333,-134.8921667,2010-06-13 14:31:00,2010-06-14 09:26:00,"22",87,"Cone",NA,NA,NA,NA,"Unknown",NA,"Medium",22,NA,12,NA
2010,"Red King Crab Survey",1,"6/7/2010 0:00","6/17/2010 0:00","Barlow Cove",13,58.35873333,-134.8949833,2010-06-13 14:35:00,2010-06-14 09:38:00,"24",87,"Cone",NA,NA,NA,NA,"Unknown",NA,"Medium",24,NA,13,NA
2010,"Red King Crab Survey",1,"6/7/2010 0:00","6/17/2010 0:00","Barlow Cove",14,58.36758333,-134.9050833,2010-06-13 14:41:00,2010-06-14 09:50:00,"14",57,"Cone",NA,NA,NA,NA,"Unknown",NA,"Low/Zero",14,NA,14,5.59526315789474
2010,"Red King Crab Survey",1,"6/7/2010 0:00","6/17/2010 0:00","Barlow Cove",15,58.37053333,-134.9053167,2010-06-13 14:44:00,2010-06-14 09:55:00,"21",71,"Cone",NA,NA,NA,NA,"Unknown",NA,"Medium Low",21,NA,15,5.97210526315789
2010,"Red King Crab Survey",1,"6/7/2010 0:00","6/17/2010 0:00","Barlow Cove",16,58.37286667,-134.9077667,2010-06-13 14:48:00,2010-06-14 10:04:00,"13",59,"Cone",NA,NA,NA,NA,"Unknown",NA,"Medium Low",13,NA,16,NA
2010,"Red King Crab Survey",1,"6/7/2010 0:00","6/17/2010 0:00","Barlow Cove",17,58.37608333,-134.9031,2010-06-13 14:53:00,2010-06-14 10:30:00,"19",103,"Cone",NA,NA,NA,NA,"Unknown",NA,"Medium High",19,NA,17,NA
2010,"Red King Crab Survey",1,"6/7/2010 0:00","6/17/2010 0:00","Barlow Cove",18,58.38033333,-134.9119667,2010-06-13 14:58:00,2010-06-14 10:40:00,"20",76,"Cone",NA,NA,NA,NA,"Unknown",NA,"Medium Low",20,NA,18,NA
2010,"Red King Crab Survey",1,"6/7/2010 0:00","6/17/2010 0:00","Barlow Cove",19,58.38376667,-134.9179833,2010-06-13 15:22:00,2010-06-14 10:50:00,"2",49,"Cone",NA,NA,NA,NA,"Unknown",NA,"Low/Zero",2,NA,19,NA
2010,"Red King Crab Survey",1,"6/7/2010 0:00","6/17/2010 0:00","Barlow Cove",20,58.38453333,-134.9066333,2010-06-13 15:28:00,2010-06-14 10:56:00,"14A",106,"Cone",NA,NA,NA,NA,"Unknown",NA,"Medium High",66,NA,20,NA
2010,"Red King Crab Survey",1,"6/7/2010 0:00","6/17/2010 0:00","Barlow Cove",21,58.3878,-134.9100667,2010-06-13 15:32:00,2010-06-14 11:04:00,"17",108,"Cone",NA,NA,NA,NA,"Unknown",NA,"Medium",17,NA,21,NA
2010,"Red King Crab Survey",1,"6/7/2010 0:00","6/17/2010 0:00","Barlow Cove",22,58.3969,-134.91715,2010-06-13 15:37:00,2010-06-14 11:16:00,"12",112,"Cone",NA,NA,NA,NA,"Unknown",NA,"Medium",12,NA,22,NA
2010,"Red King Crab Survey",1,"6/7/2010 0:00","6/17/2010 0:00","Barlow Cove",23,58.39733333,-134.9208167,2010-06-13 15:41:00,2010-06-14 11:24:00,"9",112,"Cone",NA,NA,NA,NA,"Unknown",NA,"Medium",9,NA,23,5.61
2010,"Red King Crab Survey",1,"6/7/2010 0:00","6/17/2010 0:00","Barlow Cove",24,58.39875,-134.9169667,2010-06-13 15:45:00,2010-06-14 11:32:00,"3",109,"Cone",NA,NA,NA,NA,"Unknown",NA,"Medium Low",3,NA,24,NA
2010,"Red King Crab Survey",1,"6/7/2010 0:00","6/17/2010 0:00","Juneau",1,58.53501667,-134.9138333,2010-06-10 13:43:00,2010-06-11 08:03:00,"9",65,"Cone",NA,NA,NA,NA,"Unknown",NA,"Low/Zero",9,"Extra Shot",25,5.46
2010,"Red King Crab Survey",1,"6/7/2010 0:00","6/17/2010 0:00","Juneau",2,58.5444,-134.8631167,2010-06-10 13:49:00,2010-06-11 08:23:00,"12",50,"Cone",NA,NA,NA,NA,"Unknown",NA,"High",12,NA,26,NA
2010,"Red King Crab Survey",1,"6/7/2010 0:00","6/17/2010 0:00","Juneau",3,58.5407,-134.8641,2010-06-10 13:54:00,2010-06-11 08:31:00,"17",50,"Cone",NA,NA,NA,NA,"Unknown",NA,"High",17,NA,27,NA
2010,"Red King Crab Survey",1,"6/7/2010 0:00","6/17/2010 0:00","Juneau",4,58.52508333,-134.8773167,2010-06-10 14:02:00,2010-06-11 08:46:00,"14",44,"Cone",NA,NA,NA,NA,"Unknown",NA,"Medium Low",66,"Extra Shot",28,NA
2010,"Red King Crab Survey",1,"6/7/2010 0:00","6/17/2010 0:00","Juneau",5,58.5231,-134.8620667,2010-06-10 14:07:00,2010-06-11 08:56:00,"2",38,"Cone",NA,NA,NA,NA,"Unknown",NA,"High",2,NA,29,NA
2010,"Red King Crab Survey",1,"6/7/2010 0:00","6/17/2010 0:00","Juneau",6,58.51523333,-134.8657667,2010-06-10 14:13:00,2010-06-11 09:04:00,"20",23,"Cone",NA,NA,NA,NA,"Mud",NA,"High",20,NA,30,NA
2010,"Red King Crab Survey",1,"6/7/2010 0:00","6/17/2010 0:00","Juneau",7,58.5129,-134.8638667,2010-06-10 14:17:00,2010-06-11 09:13:00,"19",34,"Cone",NA,NA,NA,NA,"Unknown",NA,"High",19,NA,31,NA
2010,"Red King Crab Survey",1,"6/7/2010 0:00","6/17/2010 0:00","Juneau",8,58.4867,-134.8438333,2010-06-10 14:32:00,2010-06-11 09:30:00,"13",75,"Cone",NA,NA,NA,NA,"Unknown",NA,"High",13,NA,32,NA
2010,"Red King Crab Survey",1,"6/7/2010 0:00","6/17/2010 0:00","Juneau",9,58.4847,-134.8319667,2010-06-10 14:36:00,2010-06-11 09:39:00,"21",63,"Cone",NA,NA,NA,NA,"Unknown",NA,"Medium High",21,NA,33,5.84842105263158
2010,"Red King Crab Survey",1,"6/7/2010 0:00","6/17/2010 0:00","Juneau",10,58.49425,-134.8089167,2010-06-10 14:44:00,2010-06-11 09:50:00,"14A",62,"Cone",NA,NA,NA,NA,"Mud",NA,"Medium High",14,NA,34,5.3
2010,"Red King Crab Survey",1,"6/7/2010 0:00","6/17/2010 0:00","Juneau",11,58.48595,-134.8017,2010-06-10 14:49:00,2010-06-11 09:59:00,"24",64,"Cone",NA,NA,NA,NA,"Mud",NA,"Medium High",24,NA,35,NA
2010,"Red King Crab Survey",1,"6/7/2010 0:00","6/17/2010 0:00","Juneau",12,58.4717,-134.7906833,2010-06-10 14:49:00,2010-06-11 10:08:00,"22",32,"Cone",NA,NA,NA,NA,"Unknown",NA,"Medium High",22,NA,36,NA
2010,"Red King Crab Survey",1,"6/7/2010 0:00","6/17/2010 0:00","Juneau",13,58.4644,-134.7886333,2010-06-10 15:03:00,2010-06-11 10:18:00,"8",60,"Cone",NA,NA,NA,NA,"Mud",NA,"High",8,NA,37,5.29
2010,"Red King Crab Survey",1,"6/7/2010 0:00","6/17/2010 0:00","Juneau",14,58.44996667,-134.7894333,2010-06-10 15:11:00,2010-06-11 10:33:00,"27",60,"Cone",NA,NA,NA,NA,"Mud",NA,"High",27,NA,38,NA
2010,"Red King Crab Survey",1,"6/7/2010 0:00","6/17/2010 0:00","Juneau",15,58.43168333,-134.7876333,2010-06-10 15:19:00,2010-06-11 10:47:00,"16",69,"Cone",NA,NA,NA,NA,"Mud",NA,"Medium High",16,NA,39,NA
2010,"Red King Crab Survey",1,"6/7/2010 0:00","6/17/2010 0:00","Juneau",16,58.42116667,-134.7803833,2010-06-10 15:26:00,2010-06-11 11:00:00,"6",36,"Cone",NA,NA,NA,NA,"Mud",NA,"Medium Low",6,NA,40,5.4695
2010,"Red King Crab Survey",1,"6/7/2010 0:00","6/17/2010 0:00","Juneau",17,58.42495,-134.8101167,2010-06-10 15:34:00,2010-06-11 11:12:00,"5",70,"Cone",NA,NA,NA,NA,"Mud",NA,"Medium High",5,NA,41,5.36
2010,"Red King Crab Survey",1,"6/7/2010 0:00","6/17/2010 0:00","Juneau",18,58.42788333,-134.8203833,2010-06-10 15:38:00,2010-06-11 11:22:00,"15",42,"Cone",NA,NA,NA,NA,"Unknown",NA,"Medium",15,NA,42,5.4675
2010,"Red King Crab Survey",1,"6/7/2010 0:00","6/17/2010 0:00","Juneau",19,58.42801667,-134.8112,2010-06-10 15:42:00,2010-06-11 11:29:00,"10",67,"Cone",NA,NA,NA,NA,"Mud",NA,"Medium High",10,NA,43,5.756
2010,"Red King Crab Survey",1,"6/7/2010 0:00","6/17/2010 0:00","Juneau",20,58.4461,-134.8091667,2010-06-10 15:51:00,2010-06-11 11:43:00,"26",50,"Cone",NA,NA,NA,NA,"Unknown",NA,"Medium Low",26,NA,44,5.4
2010,"Red King Crab Survey",1,"6/7/2010 0:00","6/17/2010 0:00","Juneau",21,58.44841667,-134.8280167,2010-06-10 15:56:00,2010-06-11 11:54:00,"25",63,"Cone",NA,NA,NA,NA,"Mud",NA,"Medium Low",25,NA,45,5.46
2010,"Red King Crab Survey",1,"6/7/2010 0:00","6/17/2010 0:00","Juneau",22,58.44916667,-134.8565,2010-06-10 16:04:00,2010-06-11 12:07:00,"23",46,"Cone",NA,NA,NA,NA,"Unknown",NA,"Medium",23,NA,46,5.47
2010,"Red King Crab Survey",1,"6/7/2010 0:00","6/17/2010 0:00","Juneau",23,58.45495,-134.8478667,2010-06-10 16:08:00,2010-06-11 12:15:00,"7",58,"Cone",NA,NA,NA,NA,"Unknown",NA,"High",7,NA,47,NA
2010,"Red King Crab Survey",1,"6/7/2010 0:00","6/17/2010 0:00","Juneau",24,58.41851667,-134.7622333,2010-06-11 13:29:00,2010-06-12 07:47:00,"7",20,"Cone",NA,NA,NA,NA,"Unknown",NA,"Medium Low",7,NA,48,NA
2010,"Red King Crab Survey",1,"6/7/2010 0:00","6/17/2010 0:00","Juneau",25,58.41365,-134.7736167,2010-06-11 13:42:00,2010-06-12 08:01:00,"23",46,"Cone",NA,NA,NA,NA,"Unknown",NA,"Medium High",23,NA,49,5.41
2010,"Red King Crab Survey",1,"6/7/2010 0:00","6/17/2010 0:00","Juneau",26,58.41121667,-134.8099167,2010-06-11 13:51:00,2010-06-12 08:14:00,"25",62,"Cone",NA,NA,NA,NA,"Unknown",NA,"High",25,NA,50,5.46
2010,"Red King Crab Survey",1,"6/7/2010 0:00","6/17/2010 0:00","Juneau",27,58.40018333,-134.7919667,2010-06-11 14:01:00,2010-06-12 08:26:00,"26",60,"Cone",NA,NA,NA,NA,"Unknown",NA,"Medium",26,NA,51,5.37263157894737
2010,"Red King Crab Survey",1,"6/7/2010 0:00","6/17/2010 0:00","Juneau",28,58.3935,-134.7932,2010-06-11 14:05:00,2010-06-12 08:34:00,"10",57,"Cone",NA,NA,NA,NA,"Mud",NA,"Medium",10,NA,52,5.59777777777778
2010,"Red King Crab Survey",1,"6/7/2010 0:00","6/17/2010 0:00","Juneau",29,58.37625,-134.7882167,2010-06-11 14:15:00,2010-06-12 08:51:00,"15",44,"Cone",NA,NA,NA,NA,"Rock",NA,"Medium High",15,"xtra shot",53,5.43
2010,"Red King Crab Survey",1,"6/7/2010 0:00","6/17/2010 0:00","Juneau",30,58.37521667,-134.7863667,2010-06-11 14:20:00,2010-06-12 08:58:00,"5",42,"Cone",NA,NA,NA,NA,"Unknown",NA,"Medium High",5,NA,54,5.36
2010,"Red King Crab Survey",1,"6/7/2010 0:00","6/17/2010 0:00","Juneau",31,58.37531667,-134.7783167,2010-06-11 14:24:00,2010-06-12 09:04:00,"6",48,"Cone",NA,NA,NA,NA,"Mud",NA,"Medium High",6,NA,55,5.31
2010,"Red King Crab Survey",1,"6/7/2010 0:00","6/17/2010 0:00","Juneau",32,58.3778,-134.7614,2010-06-11 14:29:00,2010-06-12 09:13:00,"16",23,"Cone",NA,NA,NA,NA,"Unknown",NA,"Medium High",16,NA,56,NA
2010,"Red King Crab Survey",1,"6/7/2010 0:00","6/17/2010 0:00","Juneau",33,58.36935,-134.7592833,2010-06-11 14:34:00,2010-06-12 09:20:00,"27",26,"Cone",NA,NA,NA,NA,"Unknown",NA,"Medium Low",27,NA,57,NA
2010,"Red King Crab Survey",1,"6/7/2010 0:00","6/17/2010 0:00","Juneau",34,58.35258333,-134.7502833,2010-06-11 14:44:00,2010-06-12 09:33:00,"8",48,"Cone",NA,NA,NA,NA,"Mud",NA,"High",8,NA,58,5.45
2010,"Red King Crab Survey",1,"6/7/2010 0:00","6/17/2010 0:00","Juneau",35,58.34306667,-134.7617167,2010-06-11 14:53:00,2010-06-12 09:45:00,"22",49,"Cone",NA,NA,NA,NA,"Unknown",NA,"Medium High",22,NA,59,NA
2010,"Red King Crab Survey",1,"6/7/2010 0:00","6/17/2010 0:00","Juneau",36,58.33141667,-134.7540167,2010-06-11 15:01:00,2010-06-12 09:57:00,"24",65,"Cone",NA,NA,NA,NA,"Unknown",NA,"High",24,NA,60,NA
2010,"Red King Crab Survey",1,"6/7/2010 0:00","6/17/2010 0:00","Juneau",37,58.32855,-134.7510667,2010-06-11 15:04:00,2010-06-12 10:24:00,"14",66,"Cone",NA,NA,NA,NA,"Unknown",NA,"High",14,NA,61,5.3
2010,"Red King Crab Survey",1,"6/7/2010 0:00","6/17/2010 0:00","Juneau",38,58.31086667,-134.77625,2010-06-11 15:16:00,2010-06-12 10:41:00,"21",46,"Cone",NA,NA,NA,NA,"Unknown",NA,"Medium High",21,NA,62,5.81684210526316
2010,"Red King Crab Survey",1,"6/7/2010 0:00","6/17/2010 0:00","Juneau",39,58.31178333,-134.7832667,2010-06-11 15:19:00,2010-06-12 10:49:00,"13",59,"Cone",NA,NA,NA,NA,"Unknown",NA,"High",13,NA,63,NA
2010,"Red King Crab Survey",1,"6/7/2010 0:00","6/17/2010 0:00","Juneau",40,58.33298333,-134.7941333,2010-06-11 15:28:00,2010-06-12 11:03:00,"19",43,"Cone",NA,NA,NA,NA,"Unknown",NA,"Medium Low",19,NA,64,NA
2010,"Red King Crab Survey",1,"6/7/2010 0:00","6/17/2010 0:00","Juneau",41,58.33281667,-134.7785667,2010-06-11 15:34:00,2010-06-12 11:10:00,"20",36,"Cone",NA,NA,NA,NA,"Unknown",NA,"Medium Low",20,"xtra shot",65,NA
2010,"Red King Crab Survey",1,"6/7/2010 0:00","6/17/2010 0:00","Juneau",42,58.33856667,-134.7743833,2010-06-11 15:38:00,2010-06-12 11:16:00,"2",63,"Cone",NA,NA,NA,NA,"Unknown",NA,"Medium",2,"relocated due to other gear, xtra shot",66,NA
2010,"Red King Crab Survey",1,"6/7/2010 0:00","6/17/2010 0:00","Juneau",43,58.34646667,-134.7778,2010-06-11 15:42:00,2010-06-12 11:28:00,"14",67,"Cone",NA,NA,NA,NA,"Unknown",NA,"High",66,"bait jar open",67,NA
2010,"Red King Crab Survey",1,"6/7/2010 0:00","6/17/2010 0:00","Juneau",44,58.35861667,-134.8111,2010-06-11 15:51:00,2010-06-12 11:46:00,"17",17,"Cone",NA,NA,NA,NA,"Unknown","Hair kelp","Medium High",17,NA,68,NA
2010,"Red King Crab Survey",1,"6/7/2010 0:00","6/17/2010 0:00","Juneau",45,58.36388333,-134.78985,2010-06-11 15:58:00,2010-06-12 11:56:00,"12",41,"Cone",NA,NA,NA,NA,"Unknown",NA,"High",12,"xtra shot",69,NA
2010,"Red King Crab Survey",1,"6/7/2010 0:00","6/17/2010 0:00","Juneau",46,58.3577,-134.7776667,2010-06-11 16:04:00,2010-06-12 12:05:00,"9",71,"Cone",NA,NA,NA,NA,"Unknown",NA,"High",9,NA,70,5.34
2010,"Red King Crab Survey",1,"6/7/2010 0:00","6/17/2010 0:00","Juneau",47,58.35466667,-134.7377333,2010-06-12 13:21:00,2010-06-13 07:55:00,"9",53,"Cone",NA,NA,NA,NA,"Mud",NA,"High",9,NA,71,5.46
2010,"Red King Crab Survey",1,"6/7/2010 0:00","6/17/2010 0:00","Juneau",48,58.35696667,-134.7225,2010-06-12 13:26:00,2010-06-13 08:03:00,"12",44,"Cone",NA,NA,NA,NA,"Mud",NA,"Medium High",12,NA,72,NA
2010,"Red King Crab Survey",1,"6/7/2010 0:00","6/17/2010 0:00","Juneau",49,58.3733,-134.7194833,2010-06-12 13:37:00,2010-06-13 08:23:00,"17",25,"Cone",NA,NA,NA,NA,"Mud","Shells","High",17,NA,73,NA
2010,"Red King Crab Survey",1,"6/7/2010 0:00","6/17/2010 0:00","Juneau",50,58.36486667,-134.7080833,2010-06-12 13:43:00,2010-06-13 08:31:00,"14",40,"Cone",NA,NA,NA,NA,"Mud",NA,"High",66,NA,74,NA
2010,"Red King Crab Survey",1,"6/7/2010 0:00","6/17/2010 0:00","Juneau",51,58.36175,-134.6872167,2010-06-12 13:50:00,2010-06-13 08:43:00,"2",40,"Cone",NA,NA,NA,NA,"Mud",NA,"High",2,NA,75,NA
2010,"Red King Crab Survey",1,"6/7/2010 0:00","6/17/2010 0:00","Juneau",52,58.35716667,-134.6821167,2010-06-12 13:53:00,2010-06-13 08:49:00,"20",31,"Cone",NA,NA,NA,NA,"Unknown",NA,"High",20,NA,76,NA
2010,"Red King Crab Survey",1,"6/7/2010 0:00","6/17/2010 0:00","Juneau",53,58.34215,-134.6781,2010-06-12 14:01:00,2010-06-13 09:01:00,"19",38,"Cone",NA,NA,NA,NA,"Mud",NA,"High",19,NA,77,NA
2010,"Red King Crab Survey",1,"6/7/2010 0:00","6/17/2010 0:00","Juneau",54,58.3326,-134.6759,2010-06-12 14:06:00,2010-06-13 09:10:00,"13",28,"Cone",NA,NA,NA,NA,"Mud",NA,"High",13,NA,78,NA
2010,"Red King Crab Survey",1,"6/7/2010 0:00","6/17/2010 0:00","Juneau",55,58.32308333,-134.6737167,2010-06-12 14:11:00,2010-06-13 09:20:00,"21",56,"Cone",NA,NA,NA,NA,"Mud",NA,"Medium High",21,NA,79,5.76157894736842
2010,"Red King Crab Survey",1,"6/7/2010 0:00","6/17/2010 0:00","Juneau",56,58.32453333,-134.65915,2010-06-12 14:15:00,2010-06-13 09:29:00,"14A",57,"Cone",NA,NA,NA,NA,"Mud",NA,"High",14,NA,80,5.3
2010,"Red King Crab Survey",1,"6/7/2010 0:00","6/17/2010 0:00","Juneau",57,58.32583333,-134.6551833,2010-06-12 14:19:00,2010-06-13 09:39:00,"24",58,"Cone",NA,NA,NA,NA,"Mud",NA,"High",24,NA,81,NA
2010,"Red King Crab Survey",1,"6/7/2010 0:00","6/17/2010 0:00","Juneau",58,58.32848333,-134.6211,2010-06-12 14:28:00,2010-06-13 09:53:00,"22",36,"Cone",NA,NA,NA,NA,"Mud",NA,"High",22,NA,82,NA
2010,"Red King Crab Survey",1,"6/7/2010 0:00","6/17/2010 0:00","Juneau",59,58.32498333,-134.61805,2010-06-12 14:34:00,2010-06-13 10:00:00,"8",28,"Cone",NA,NA,NA,NA,"Unknown",NA,"High",8,NA,83,5.306
2010,"Red King Crab Survey",1,"6/7/2010 0:00","6/17/2010 0:00","Juneau",60,58.31671667,-134.6684333,2010-06-12 14:47:00,2010-06-13 10:32:00,"27",21,"Cone",NA,NA,NA,NA,"Unknown",NA,"High",27,NA,84,NA
2010,"Red King Crab Survey",1,"6/7/2010 0:00","6/17/2010 0:00","Juneau",61,58.29713333,-134.7053833,2010-06-12 15:04:00,2010-06-13 10:50:00,"16",64,"Cone",NA,NA,NA,NA,"Mud",NA,"Medium",16,NA,85,NA
2010,"Red King Crab Survey",1,"6/7/2010 0:00","6/17/2010 0:00","Juneau",62,58.28913333,-134.6971833,2010-06-12 15:11:00,2010-06-13 11:00:00,"6",67,"Cone",NA,NA,NA,NA,"Mud",NA,"Medium",6,NA,86,5.31
2010,"Red King Crab Survey",1,"6/7/2010 0:00","6/17/2010 0:00","Juneau",63,58.29565,-134.715,2010-06-12 15:16:00,2010-06-13 11:12:00,"5",66,"Cone",NA,NA,NA,NA,"Mud",NA,"Medium High",5,"Extra Shot",87,5.36
2010,"Red King Crab Survey",1,"6/7/2010 0:00","6/17/2010 0:00","Juneau",64,58.28591667,-134.7451667,2010-06-12 15:26:00,2010-06-13 11:26:00,"15",31,"Cone",NA,NA,NA,NA,"Mud",NA,"Medium Low",15,NA,88,5.762
2010,"Red King Crab Survey",1,"6/7/2010 0:00","6/17/2010 0:00","Juneau",65,58.2828,-134.7525667,2010-06-12 15:30:00,2010-06-13 11:32:00,"10",32,"Cone",NA,NA,NA,NA,"Unknown",NA,"Medium High",10,NA,89,5.9215
2010,"Red King Crab Survey",1,"6/7/2010 0:00","6/17/2010 0:00","Juneau",66,58.28158333,-134.7628,2010-06-12 15:33:00,2010-06-13 11:40:00,"26",19,"Cone",NA,NA,NA,NA,"Unknown",NA,"Medium",26,NA,90,6.156
2010,"Red King Crab Survey",1,"6/7/2010 0:00","6/17/2010 0:00","Juneau",67,58.28848333,-134.7545667,2010-06-12 15:38:00,2010-06-13 11:48:00,"25",36,"Cone",NA,NA,NA,NA,"Unknown",NA,"Medium High",25,NA,91,5.642
2010,"Red King Crab Survey",1,"6/7/2010 0:00","6/17/2010 0:00","Juneau",68,58.2966,-134.75945,2010-06-12 15:43:00,2010-06-13 11:56:00,"23",54,"Cone",NA,NA,NA,NA,"Unknown",NA,"Medium High",23,NA,92,5.592
2010,"Red King Crab Survey",1,"6/7/2010 0:00","6/17/2010 0:00","Juneau",69,58.29481667,-134.7457,2010-06-12 15:51:00,2010-06-13 12:04:00,"7",43,"Cone",NA,NA,NA,NA,"Unknown",NA,"Medium Low",7,NA,93,NA
2010,"Red King Crab Survey",1,"6/7/2010 0:00","6/17/2010 0:00","Juneau",70,58.27915,-134.7176,2010-06-14 13:15:00,2010-06-15 07:56:00,"3",41,"Cone",NA,NA,NA,NA,"Unknown","Large Brown Kelp","Medium Low",3,NA,94,NA
2010,"Red King Crab Survey",1,"6/7/2010 0:00","6/17/2010 0:00","Juneau",71,58.27591667,-134.7051,2010-06-14 13:19:00,2010-06-15 08:03:00,"9",37,"Cone",NA,NA,NA,NA,"Unknown",NA,"Low/Zero",9,NA,95,5.55473684210526
2010,"Red King Crab Survey",1,"6/7/2010 0:00","6/17/2010 0:00","Juneau",72,58.27586667,-134.6878167,2010-06-14 13:24:00,2010-06-15 08:11:00,"12",57,"Cone",NA,NA,NA,NA,"Mud",NA,"High",12,"buoy light",96,NA
2010,"Red King Crab Survey",1,"6/7/2010 0:00","6/17/2010 0:00","Juneau",73,58.27315,-134.6843333,2010-06-14 13:27:00,2010-06-15 08:19:00,"17",49,"Cone",NA,NA,NA,NA,"Unknown",NA,"High",17,"buoy light",97,NA
2010,"Red King Crab Survey",1,"6/7/2010 0:00","6/17/2010 0:00","Juneau",74,58.26895,-134.6682667,2010-06-14 13:33:00,2010-06-15 08:23:00,"14",30,"Cone",NA,NA,NA,NA,"Unknown",NA,"Medium High",66,NA,98,NA
2010,"Red King Crab Survey",1,"6/7/2010 0:00","6/17/2010 0:00","Juneau",75,58.25675,-134.6673,2010-06-14 13:39:00,2010-06-15 08:37:00,"2",37,"Cone",NA,NA,NA,NA,"Unknown",NA,"Medium",2,"buoy light",99,NA
2010,"Red King Crab Survey",1,"6/7/2010 0:00","6/17/2010 0:00","Juneau",76,58.25566667,-134.67885,2010-06-14 13:43:00,2010-06-15 08:44:00,"20",46,"Cone",NA,NA,NA,NA,"Mud",NA,"Medium",20,NA,100,NA
2010,"Red King Crab Survey",1,"6/7/2010 0:00","6/17/2010 0:00","Juneau",77,58.24486667,-134.6851333,2010-06-14 13:49:00,2010-06-15 08:58:00,"19",53,"Cone",NA,NA,NA,NA,"Unknown","Large Brown Kelp","High",19,NA,101,NA
2010,"Red King Crab Survey",1,"6/7/2010 0:00","6/17/2010 0:00","Juneau",78,58.24081667,-134.6856167,2010-06-14 13:53:00,2010-06-15 09:02:00,"13",47,"Cone",NA,NA,NA,NA,"Unknown",NA,"Medium High",13,NA,102,NA
2010,"Red King Crab Survey",1,"6/7/2010 0:00","6/17/2010 0:00","Juneau",79,58.22583333,-134.6677167,2010-06-14 14:03:00,2010-06-15 09:14:00,"21",40,"Cone",NA,NA,NA,NA,"Unknown",NA,"Medium High",21,NA,103,6.0985
