Year,Project,Trip No,Trip Start Date,Trip End Date,Location,Pot No,Latitude Decimal Degrees,Longitude Decimal Degrees,timestart,timeend,Buoy No,Depth Fathoms,Pot Type,Pot Dimension Feet,Weight Of Pot Pounds,Bait Method,Pot Escape Device,Substrate Type,Debris Type,Density Strata,Tidbit,Pot Comment,deployment,meantemp
2007,Red King Crab Survey,1,6/4/2007 0:00,6/12/2007 0:00,Juneau,31,58.50226667,-134.8162,6/5/2007 15:05,6/6/2007 9:50,27,51,Cone,NA,NA,NA,NA,Mud,NA,High,11,,32,NA
2007,Red King Crab Survey,1,6/4/2007 0:00,6/12/2007 0:00,Juneau,32,58.48131667,-134.83805,6/5/2007 15:17,6/6/2007 10:07,17,60,Cone,NA,NA,NA,NA,Unknown,NA,High,25,,33,NA
2007,Red King Crab Survey,1,6/4/2007 0:00,6/12/2007 0:00,Juneau,33,58.47321667,-134.8240333,6/5/2007 15:26,6/6/2007 10:17,18,28,Cone,NA,NA,NA,NA,Mud,NA,Medium Low,8,,34,4.249473684
2007,Red King Crab Survey,1,6/4/2007 0:00,6/12/2007 0:00,Juneau,34,58.46981667,-134.8168333,6/5/2007 15:32,6/6/2007 10:23,23,50,Cone,NA,NA,NA,NA,Mud,NA,Medium High,19,,35,NA
2007,Red King Crab Survey,1,6/4/2007 0:00,6/12/2007 0:00,Juneau,35,58.47151667,-134.8132,6/5/2007 15:36,6/6/2007 10:30,25,66,Cone,NA,NA,NA,NA,Mud,NA,High,5,,36,3.77
2007,Red King Crab Survey,1,6/4/2007 0:00,6/12/2007 0:00,Juneau,36,58.48111667,-134.8032667,6/5/2007 15:42,6/6/2007 10:48,13,66,Cone,NA,NA,NA,NA,Mud,NA,Medium High,4,,37,3.79
2007,Red King Crab Survey,1,6/4/2007 0:00,6/12/2007 0:00,Juneau,37,58.469,-134.7901667,6/5/2007 15:51,6/6/2007 11:00,12,53,Cone,NA,NA,NA,NA,Mud,NA,Medium High,13,,38,NA
2007,Red King Crab Survey,1,6/4/2007 0:00,6/12/2007 0:00,Juneau,38,58.46593333,-134.7919,6/5/2007 15:55,6/6/2007 11:08,19,65,Cone,NA,NA,NA,NA,Unknown,NA,High,29,,39,NA
2007,Red King Crab Survey,1,6/4/2007 0:00,6/12/2007 0:00,Juneau,39,58.45701667,-134.8088833,6/5/2007 16:03,6/6/2007 11:22,24,62,Cone,NA,NA,NA,NA,Mud,NA,High,16,,40,NA
2007,Red King Crab Survey,1,6/4/2007 0:00,6/12/2007 0:00,Juneau,40,58.44483333,-134.8001833,6/5/2007 16:10,6/6/2007 11:34,26,54,Cone,NA,NA,NA,NA,Unknown,NA,Medium,10,,41,3.93
2007,Red King Crab Survey,1,6/4/2007 0:00,6/12/2007 0:00,Juneau,41,58.43478333,-134.8508333,6/5/2007 16:25,6/6/2007 11:52,4,31,Cone,NA,NA,NA,NA,Unknown,NA,Medium Low,12,,42,NA
2007,Red King Crab Survey,1,6/4/2007 0:00,6/12/2007 0:00,Juneau,42,58.45388333,-134.86415,6/5/2007 16:35,6/6/2007 12:07,8,53,Cone,NA,NA,NA,NA,Mud,NA,High,20,,43,NA
2007,Red King Crab Survey,1,6/4/2007 0:00,6/12/2007 0:00,Juneau,43,58.45718333,-134.8612833,6/5/2007 16:39,6/6/2007 12:16,5,55,Cone,NA,NA,NA,NA,Unknown,NA,High,28,,44,NA
2007,Red King Crab Survey,1,6/4/2007 0:00,6/12/2007 0:00,Juneau,44,58.45768333,-134.8484833,6/5/2007 16:45,6/6/2007 12:25,15,63,Cone,NA,NA,NA,NA,Mud,NA,High,22,,45,NA
2007,Red King Crab Survey,1,6/4/2007 0:00,6/12/2007 0:00,Juneau,45,58.45891667,-134.84265,6/5/2007 16:49,6/6/2007 12:35,9,74,Cone,NA,NA,NA,NA,Mud/Gravel,NA,High,21,,46,NA
2007,Red King Crab Survey,1,6/4/2007 0:00,6/12/2007 0:00,Juneau,46,58.36975,-134.7111167,6/6/2007 14:09,6/7/2007 8:12,9,29,Cone,NA,NA,NA,NA,Mud,NA,High,21,,47,NA
2007,Red King Crab Survey,1,6/4/2007 0:00,6/12/2007 0:00,Juneau,47,58.35233333,-134.7313667,6/6/2007 14:20,6/7/2007 8:31,15,46,Cone,NA,NA,NA,NA,Mud,NA,High,22,,48,NA
2007,Red King Crab Survey,1,6/4/2007 0:00,6/12/2007 0:00,Juneau,48,58.35565,-134.7379333,6/6/2007 14:27,6/7/2007 8:43,5,51,Cone,NA,NA,NA,NA,Mud,NA,High,28,,49,NA
2007,Red King Crab Survey,1,6/4/2007 0:00,6/12/2007 0:00,Juneau,49,58.3522,-134.7487167,6/6/2007 14:37,6/7/2007 8:54,8,50,Cone,NA,NA,NA,NA,Rock,NA,High,20,,50,NA
2007,Red King Crab Survey,1,6/4/2007 0:00,6/12/2007 0:00,Juneau,50,58.33923333,-134.72595,6/6/2007 14:45,6/7/2007 9:13,4,40,Cone,NA,NA,NA,NA,Unknown,NA,Medium High,12,,51,NA
2007,Red King Crab Survey,1,6/4/2007 0:00,6/12/2007 0:00,Juneau,51,58.33966667,-134.71735,6/6/2007 14:49,6/7/2007 9:16,26,42,Cone,NA,NA,NA,NA,Mud,NA,High,10,,52,4.22
2007,Red King Crab Survey,1,6/4/2007 0:00,6/12/2007 0:00,Juneau,52,58.33946667,-134.7068833,6/6/2007 14:53,6/7/2007 9:23,24,46,Cone,NA,NA,NA,NA,Mud,NA,High,16,,53,NA
2007,Red King Crab Survey,1,6/4/2007 0:00,6/12/2007 0:00,Juneau,53,58.32826667,-134.6763167,6/6/2007 15:06,6/7/2007 9:39,19,46,Cone,NA,NA,NA,NA,Mud,NA,High,29,,54,NA
2007,Red King Crab Survey,1,6/4/2007 0:00,6/12/2007 0:00,Juneau,54,58.329,-134.6727167,6/6/2007 15:10,6/7/2007 9:42,12,31,Cone,NA,NA,NA,NA,Mud,NA,High,13,,55,NA
2007,Red King Crab Survey,1,6/4/2007 0:00,6/12/2007 0:00,Juneau,55,58.32008333,-134.6695,6/6/2007 15:15,6/7/2007 9:50,13,39,Cone,NA,NA,NA,NA,Mud,NA,Medium High,4,,56,4.028888889
2007,Red King Crab Survey,1,6/4/2007 0:00,6/12/2007 0:00,Juneau,56,58.32273333,-134.6535,6/6/2007 15:24,6/7/2007 10:09,25,51,Cone,NA,NA,NA,NA,Mud,NA,Medium High,5,,57,3.93
2007,Red King Crab Survey,1,6/4/2007 0:00,6/12/2007 0:00,Juneau,57,58.32738333,-134.6250833,6/6/2007 15:32,6/7/2007 10:24,23,37,Cone,NA,NA,NA,NA,Mud,NA,High,19,,58,NA
2007,Red King Crab Survey,1,6/4/2007 0:00,6/12/2007 0:00,Juneau,58,58.32863333,-134.6552667,6/6/2007 15:45,6/7/2007 10:14,18,49,Cone,NA,NA,NA,NA,Unknown,NA,Medium High,8,,59,3.89
2007,Red King Crab Survey,1,6/4/2007 0:00,6/12/2007 0:00,Juneau,59,58.3345,-134.67855,6/6/2007 15:53,6/7/2007 11:00,17,42,Cone,NA,NA,NA,NA,Mud,NA,High,25,,60,NA
2007,Red King Crab Survey,1,6/4/2007 0:00,6/12/2007 0:00,Juneau,60,58.33998333,-134.6839167,6/6/2007 15:57,6/7/2007 11:11,27,41,Cone,NA,NA,NA,NA,Mud,NA,Medium High,11,,61,NA
2007,Red King Crab Survey,1,6/4/2007 0:00,6/12/2007 0:00,Juneau,61,58.34131667,-134.69265,6/6/2007 16:02,6/7/2007 11:21,14,52,Cone,NA,NA,NA,NA,Unknown,NA,Medium High,3,,62,4.11
2007,Red King Crab Survey,1,6/4/2007 0:00,6/12/2007 0:00,Juneau,62,58.3499,-134.68625,6/6/2007 16:08,6/7/2007 11:35,22,49,Cone,NA,NA,NA,NA,Unknown,NA,Medium High,17,,63,NA
2007,Red King Crab Survey,1,6/4/2007 0:00,6/12/2007 0:00,Juneau,63,58.35701667,-134.6907333,6/6/2007 16:13,6/7/2007 11:50,2,39,Cone,NA,NA,NA,NA,Mud/Gravel,NA,High,7,,64,3.99
2007,Red King Crab Survey,1,6/4/2007 0:00,6/12/2007 0:00,Juneau,64,58.36201667,-134.6741,6/6/2007 16:20,6/7/2007 12:02,16,27,Cone,NA,NA,NA,NA,Unknown,NA,High,14,,65,NA
2007,Red King Crab Survey,1,6/4/2007 0:00,6/12/2007 0:00,Juneau,65,58.35968333,-134.6535667,6/6/2007 16:28,6/7/2007 12:15,3,12,Cone,NA,NA,NA,NA,Unknown,NA,High,1,,66,4.761578947
2007,Red King Crab Survey,1,6/4/2007 0:00,6/12/2007 0:00,Juneau,66,58.3698,-134.6725833,6/6/2007 16:37,6/7/2007 12:26,6,30,Cone,NA,NA,NA,NA,Mud,NA,High,23,,67,NA
2007,Red King Crab Survey,1,6/4/2007 0:00,6/12/2007 0:00,Juneau,67,58.37875,-134.6775,6/6/2007 16:45,6/7/2007 12:39,10,24,Cone,NA,NA,NA,NA,Unknown,NA,High,2,,68,4.152
2007,Red King Crab Survey,1,6/4/2007 0:00,6/12/2007 0:00,Juneau,68,58.34786667,-134.7830333,6/7/2007 14:04,6/8/2007 8:04,10,50,Cone,NA,NA,NA,NA,Mud,NA,High,2,,69,4.049411765
2007,Red King Crab Survey,1,6/4/2007 0:00,6/12/2007 0:00,Juneau,69,58.34498333,-134.8001167,6/7/2007 14:10,6/8/2007 8:16,6,46,Cone,NA,NA,NA,NA,Mixed,NA,Medium High,23,,70,NA
2007,Red King Crab Survey,1,6/4/2007 0:00,6/12/2007 0:00,Juneau,70,58.35103333,-134.7975167,6/7/2007 14:15,6/8/2007 8:30,3,45,Cone,NA,NA,NA,NA,Unknown,NA,High,1,,71,4.08
2007,Red King Crab Survey,1,6/4/2007 0:00,6/12/2007 0:00,Juneau,71,58.35291667,-134.7946167,6/7/2007 14:19,6/8/2007 8:37,16,49,Cone,NA,NA,NA,NA,Mixed,NA,High,14,,72,NA
2007,Red King Crab Survey,1,6/4/2007 0:00,6/12/2007 0:00,Juneau,72,58.35713333,-134.7946667,6/7/2007 14:23,6/8/2007 8:46,2,39,Cone,NA,NA,NA,NA,Mixed,NA,High,7,,73,4.131666667
2007,Red King Crab Survey,1,6/4/2007 0:00,6/12/2007 0:00,Juneau,73,58.35963333,-134.8179,6/7/2007 14:30,6/8/2007 9:00,22,17,Cone,NA,NA,NA,NA,Unknown,NA,Medium Low,17,,74,NA
2007,Red King Crab Survey,1,6/4/2007 0:00,6/12/2007 0:00,Juneau,74,58.3615,-134.8028,6/7/2007 14:36,6/8/2007 9:08,14,12,Cone,NA,NA,NA,NA,Unknown,Hair kelp,Medium High,3,,75,5.053888889
2007,Red King Crab Survey,1,6/4/2007 0:00,6/12/2007 0:00,Juneau,75,58.3624,-134.7981667,6/7/2007 14:40,6/8/2007 9:15,27,19,Cone,NA,NA,NA,NA,Unknown,NA,Medium High,11,,76,NA
2007,Red King Crab Survey,1,6/4/2007 0:00,6/12/2007 0:00,Juneau,76,58.35946667,-134.7857167,6/7/2007 14:45,6/8/2007 9:24,17,49,Cone,NA,NA,NA,NA,Unknown,NA,High,25,,77,NA
2007,Red King Crab Survey,1,6/4/2007 0:00,6/12/2007 0:00,Juneau,77,58.3644,-134.7803167,6/7/2007 14:51,6/8/2007 9:35,18,56,Cone,NA,NA,NA,NA,Mud,NA,High,8,,78,3.948947368
2007,Red King Crab Survey,1,6/4/2007 0:00,6/12/2007 0:00,Juneau,78,58.37473333,-134.78755,6/7/2007 14:56,6/8/2007 9:46,23,38,Cone,NA,NA,NA,NA,Mud,NA,Medium High,19,,79,NA
2007,Red King Crab Survey,1,6/4/2007 0:00,6/12/2007 0:00,Juneau,79,58.37618333,-134.79195,6/7/2007 15:02,6/8/2007 9:55,25,44,Cone,NA,NA,NA,NA,Unknown,NA,High,5,,80,3.955
2007,Red King Crab Survey,1,6/4/2007 0:00,6/12/2007 0:00,Juneau,80,58.38385,-134.7666,6/7/2007 15:11,6/8/2007 10:09,13,22,Cone,NA,NA,NA,NA,Unknown,NA,Medium Low,4,,81,4.239444444
2007,Red King Crab Survey,1,6/4/2007 0:00,6/12/2007 0:00,Juneau,81,58.40216667,-134.8123167,6/7/2007 15:25,6/8/2007 10:27,12,57,Cone,NA,NA,NA,NA,Mud,NA,Medium High,13,,82,NA
2007,Red King Crab Survey,1,6/4/2007 0:00,6/12/2007 0:00,Juneau,82,58.41316667,-134.8098667,6/7/2007 15:30,6/8/2007 10:42,19,61,Cone,NA,NA,NA,NA,Unknown,NA,High,29,,83,NA
2007,Red King Crab Survey,1,6/4/2007 0:00,6/12/2007 0:00,Juneau,83,58.42636667,-134.80395,6/7/2007 15:36,6/8/2007 10:55,24,38,Cone,NA,NA,NA,NA,Unknown,Sponges,Medium Low,16,,84,NA
2007,Red King Crab Survey,1,6/4/2007 0:00,6/12/2007 0:00,Juneau,84,58.44625,-134.7860167,6/7/2007 15:45,6/8/2007 11:11,26,61,Cone,NA,NA,NA,NA,Mud,NA,Medium High,10,,85,3.93
2007,Red King Crab Survey,1,6/4/2007 0:00,6/12/2007 0:00,Juneau,85,58.45238333,-134.7805167,6/7/2007 15:51,6/8/2007 11:21,4,56,Cone,NA,NA,NA,NA,Unknown,NA,Medium High,12,,86,NA
2007,Red King Crab Survey,1,6/4/2007 0:00,6/12/2007 0:00,Juneau,86,58.43681667,-134.7740333,6/7/2007 15:59,6/8/2007 11:40,8,47,Cone,NA,NA,NA,NA,Mud,NA,Medium High,20,,87,NA
2007,Red King Crab Survey,1,6/4/2007 0:00,6/12/2007 0:00,Juneau,87,58.42531667,-134.7845833,6/7/2007 16:11,6/8/2007 11:56,5,58,Cone,NA,NA,NA,NA,Mud,NA,Medium High,18,,88,NA
2007,Red King Crab Survey,1,6/4/2007 0:00,6/12/2007 0:00,Juneau,88,58.41875,-134.7898,6/7/2007 16:20,6/8/2007 12:05,15,73,Cone,NA,NA,NA,NA,Mud,NA,High,22,,89,NA
2007,Red King Crab Survey,1,6/4/2007 0:00,6/12/2007 0:00,Juneau,89,58.41103333,-134.7877833,6/7/2007 16:26,6/8/2007 12:17,9,54,Cone,NA,NA,NA,NA,Mud,NA,Medium,21,,90,NA
2007,Red King Crab Survey,1,6/4/2007 0:00,6/12/2007 0:00,Juneau,90,58.30891667,-134.6830833,6/9/2007 13:26,6/10/2007 8:03,11,15,Cone,NA,NA,NA,NA,Unknown,NA,High,18,,91,NA
2007,Red King Crab Survey,1,6/4/2007 0:00,6/12/2007 0:00,Juneau,91,58.32568333,-134.70055,6/9/2007 13:36,6/10/2007 8:17,20,33,Cone,NA,NA,NA,NA,Mud,NA,Medium Low,9,,92,4.2
2007,Red King Crab Survey,1,6/4/2007 0:00,6/12/2007 0:00,Juneau,92,58.33053333,-134.7474833,6/9/2007 13:48,6/10/2007 8:33,10,63,Cone,NA,NA,NA,NA,Mud,NA,Medium,2,,93,4.04
2007,Red King Crab Survey,1,6/4/2007 0:00,6/12/2007 0:00,Juneau,93,58.33471667,-134.78005,6/9/2007 13:57,6/10/2007 8:52,6,35,Cone,NA,NA,NA,NA,Mud,NA,Medium Low,23,,94,NA
2007,Red King Crab Survey,1,6/4/2007 0:00,6/12/2007 0:00,Juneau,94,58.32328333,-134.7938333,6/9/2007 14:04,6/10/2007 9:03,3,41,Cone,NA,NA,NA,NA,Mud,Hair kelp,Medium Low,1,,95,4.071666667
2007,Red King Crab Survey,1,6/4/2007 0:00,6/12/2007 0:00,Juneau,95,58.31233333,-134.76615,6/9/2007 14:13,6/10/2007 9:16,16,37,Cone,NA,NA,NA,NA,Rock,NA,Medium,14,,96,NA
2007,Red King Crab Survey,1,6/4/2007 0:00,6/12/2007 0:00,Juneau,96,58.31065,-134.7781333,6/9/2007 14:18,6/10/2007 9:24,2,49,Cone,NA,NA,NA,NA,Rock,Hair kelp,High,7,,97,4.021578947
2007,Red King Crab Survey,1,6/4/2007 0:00,6/12/2007 0:00,Juneau,97,58.29996667,-134.7812667,6/9/2007 14:25,6/10/2007 9:37,22,19,Cone,NA,NA,NA,NA,Unknown,NA,Medium Low,17,,98,NA
2007,Red King Crab Survey,1,6/4/2007 0:00,6/12/2007 0:00,Juneau,98,58.28885,-134.7665833,6/9/2007 14:31,6/10/2007 9:49,14,26,Cone,NA,NA,NA,NA,Unknown,NA,High,3,,99,4.58
2007,Red King Crab Survey,1,6/4/2007 0:00,6/12/2007 0:00,Juneau,99,58.30515,-134.7437833,6/9/2007 14:41,6/10/2007 10:05,27,56,Cone,NA,NA,NA,NA,Mud,NA,Medium Low,11,,100,NA
2007,Red King Crab Survey,1,6/4/2007 0:00,6/12/2007 0:00,Juneau,100,58.2997,-134.7413167,6/9/2007 14:44,6/10/2007 10:19,17,48,Cone,NA,NA,NA,NA,Unknown,NA,Medium High,25,,101,NA
2007,Red King Crab Survey,1,6/4/2007 0:00,6/12/2007 0:00,Juneau,101,58.29198333,-134.7392667,6/9/2007 14:52,6/10/2007 10:28,18,35,Cone,NA,NA,NA,NA,Unknown,NA,Medium Low,8,,102,4.3305
2007,Red King Crab Survey,1,6/4/2007 0:00,6/12/2007 0:00,Juneau,102,58.29281667,-134.7358,6/9/2007 14:56,6/10/2007 10:39,23,45,Cone,NA,NA,NA,NA,Unknown,NA,Medium High,19,,103,NA
2007,Red King Crab Survey,1,6/4/2007 0:00,6/12/2007 0:00,Juneau,103,58.28756667,-134.7158833,6/9/2007 15:02,6/10/2007 10:53,25,42,Cone,NA,NA,NA,NA,Unknown,NA,Medium Low,5,,104,4.197894737
2007,Red King Crab Survey,1,6/4/2007 0:00,6/12/2007 0:00,Juneau,104,58.28216667,-134.7201667,6/9/2007 15:08,6/10/2007 11:02,12,40,Cone,NA,NA,NA,NA,Unknown,NA,Medium Low,13,,105,NA
2007,Red King Crab Survey,1,6/4/2007 0:00,6/12/2007 0:00,Juneau,105,58.25346667,-134.7145667,6/9/2007 15:21,6/10/2007 11:20,13,27,Cone,NA,NA,NA,NA,Unknown,NA,Medium Low,4,,106,4.4665
2007,Red King Crab Survey,1,6/4/2007 0:00,6/12/2007 0:00,Juneau,106,58.244,-134.717,6/9/2007 15:26,6/10/2007 11:31,7,16,Cone,NA,NA,NA,NA,Unknown,NA,Low/Zero,29,,107,NA
2007,Red King Crab Survey,1,6/4/2007 0:00,6/12/2007 0:00,Juneau,107,58.2631,-134.6735667,6/9/2007 15:41,6/10/2007 11:46,24,41,Cone,NA,NA,NA,NA,Unknown,NA,Medium,16,,108,NA
2007,Red King Crab Survey,1,6/4/2007 0:00,6/12/2007 0:00,Juneau,108,58.2702,-134.6827333,6/9/2007 15:47,6/10/2007 11:57,26,43,Cone,NA,NA,NA,NA,Unknown,NA,Medium High,10,,109,4.22
2007,Red King Crab Survey,1,6/4/2007 0:00,6/12/2007 0:00,Juneau,109,58.27995,-134.6897333,6/9/2007 15:52,6/10/2007 12:13,4,60,Cone,NA,NA,NA,NA,Mud,NA,Medium High,12,,110,NA
2007,Red King Crab Survey,1,6/4/2007 0:00,6/12/2007 0:00,Juneau,110,58.28521667,-134.6838167,6/9/2007 15:59,6/10/2007 12:20,8,33,Cone,NA,NA,NA,NA,Unknown,NA,Medium Low,20,,111,NA
2007,Red King Crab Survey,1,6/4/2007 0:00,6/12/2007 0:00,Juneau,111,58.3014,-134.7234833,6/9/2007 16:12,6/10/2007 12:36,5,62,Cone,NA,NA,NA,NA,Unknown,NA,High,28,,112,NA
2007,Red King Crab Survey,1,6/4/2007 0:00,6/12/2007 0:00,Juneau,112,58.30265,-134.7131,6/9/2007 16:16,6/10/2007 12:45,19,64,Cone,NA,NA,NA,NA,Unknown,NA,Medium High,22,,113,NA
2007,Red King Crab Survey,1,6/4/2007 0:00,6/12/2007 0:00,Juneau,113,58.18915,-134.58535,6/10/2007 14:03,6/11/2007 8:01,19,13,Cone,NA,NA,NA,NA,Unknown,NA,Medium,22,,114,NA
