Year,Project,Trip No,Trip Start Date,Trip End Date,Location,Pot No,Latitude Decimal Degrees,Longitude Decimal Degrees,timestart,timeend,Buoy No,Depth Fathoms,Pot Type,Pot Dimension Feet,Weight Of Pot Pounds,Bait Method,Pot Escape Device,Substrate Type,Debris Type,Density Strata,Tidbit,Pot Comment,deployment,meantemp
2008,Red King Crab Survey,1,6/3/2008 0:00,6/11/2008 0:00,Juneau,10,58.50991667,-134.83075,6/4/2008 15:14,6/5/2008 10:20,18,23,Cone,NA,NA,NA,NA,Unknown,NA,High,NA,,34,NA
2008,Red King Crab Survey,1,6/3/2008 0:00,6/11/2008 0:00,Juneau,11,58.49553333,-134.8496167,6/4/2008 15:22,6/5/2008 10:35,20,59,Cone,NA,NA,NA,NA,Unknown,NA,Medium,NA,,35,NA
2008,Red King Crab Survey,1,6/3/2008 0:00,6/11/2008 0:00,Juneau,12,58.4849,-134.8202333,6/4/2008 15:32,6/5/2008 10:53,10,71,Cone,NA,NA,NA,NA,Unknown,NA,Medium Low,NA,,36,NA
2008,Red King Crab Survey,1,6/3/2008 0:00,6/11/2008 0:00,Juneau,13,58.48018333,-134.79675,6/4/2008 15:40,6/5/2008 11:05,19,61,Cone,NA,NA,NA,NA,Unknown,NA,Medium,NA,,37,NA
2008,Red King Crab Survey,1,6/3/2008 0:00,6/11/2008 0:00,Juneau,14,58.46998333,-134.7915667,6/4/2008 15:46,6/5/2008 11:17,1,60,Cone,NA,NA,NA,NA,Unknown,NA,High,NA,,38,NA
2008,Red King Crab Survey,1,6/3/2008 0:00,6/11/2008 0:00,Juneau,15,58.46161667,-134.7938333,6/4/2008 15:51,6/5/2008 11:28,5,66,Cone,NA,NA,NA,NA,Mud,NA,Medium High,NA,,39,NA
2008,Red King Crab Survey,1,6/3/2008 0:00,6/11/2008 0:00,Juneau,16,58.4447,-134.7972167,6/4/2008 16:00,6/5/2008 11:41,7,63,Cone,NA,NA,NA,NA,Mud,NA,Medium High,NA,,40,NA
2008,Red King Crab Survey,1,6/3/2008 0:00,6/11/2008 0:00,Juneau,17,58.44673333,-134.7777333,6/4/2008 16:08,6/5/2008 11:52,3,55,Cone,NA,NA,NA,NA,Mud,NA,High,NA,,41,NA
2008,Red King Crab Survey,1,6/3/2008 0:00,6/11/2008 0:00,Juneau,18,58.42431667,-134.7680333,6/4/2008 16:20,6/5/2008 13:00,11,21,Cone,NA,NA,NA,NA,Mud/Shell,NA,Medium Low,NA,,42,NA
2008,Red King Crab Survey,1,6/3/2008 0:00,6/11/2008 0:00,Juneau,19,58.42233333,-134.79185,6/4/2008 16:27,6/5/2008 13:11,16,55,Cone,NA,NA,NA,NA,Mud,NA,Medium High,NA,,43,NA
2008,Red King Crab Survey,1,6/3/2008 0:00,6/11/2008 0:00,Juneau,20,58.4219,-134.8016833,6/4/2008 16:31,6/5/2008 13:19,22,56,Cone,NA,NA,NA,NA,Mud,NA,Medium High,NA,,44,NA
2008,Red King Crab Survey,1,6/3/2008 0:00,6/11/2008 0:00,Juneau,21,58.415,-134.8008,6/4/2008 16:38,6/5/2008 13:28,8,59,Cone,NA,NA,NA,NA,Mud,NA,High,NA,,45,NA
2008,Red King Crab Survey,1,6/3/2008 0:00,6/11/2008 0:00,Juneau,22,58.42601667,-134.8088167,6/4/2008 16:44,6/5/2008 13:38,25,61,Cone,NA,NA,NA,NA,Mud,NA,High,NA,,46,NA
2008,Red King Crab Survey,1,6/3/2008 0:00,6/11/2008 0:00,Juneau,23,58.40815,-134.7917667,6/4/2008 16:51,6/5/2008 13:48,26,57,Cone,NA,NA,NA,NA,Mud,NA,Medium High,NA,,47,NA
2008,Red King Crab Survey,1,6/3/2008 0:00,6/11/2008 0:00,Juneau,24,58.36868333,-134.7298167,6/5/2008 14:20,6/6/2008 8:10,26,31,Cone,NA,NA,NA,NA,Mud,NA,High,NA,,48,NA
2008,Red King Crab Survey,1,6/3/2008 0:00,6/11/2008 0:00,Juneau,25,58.36341667,-134.7349167,6/5/2008 14:24,6/6/2008 8:19,25,36,Cone,NA,NA,NA,NA,Mud,NA,Medium High,NA,,49,NA
2008,Red King Crab Survey,1,6/3/2008 0:00,6/11/2008 0:00,Juneau,26,58.36336667,-134.68635,6/5/2008 14:38,6/6/2008 8:41,8,37,Cone,NA,NA,NA,NA,Mud,NA,High,8,,50,4.05
2008,Red King Crab Survey,1,6/3/2008 0:00,6/11/2008 0:00,Juneau,27,58.36173333,-134.6910833,6/5/2008 14:42,6/6/2008 8:49,22,33,Cone,NA,NA,NA,NA,Unknown,NA,High,22,,51,4.22
2008,Red King Crab Survey,1,6/3/2008 0:00,6/11/2008 0:00,Juneau,28,58.35521667,-134.6871167,6/5/2008 14:47,6/6/2008 9:07,16,47,Cone,NA,NA,NA,NA,Unknown,NA,High,16,,52,3.98
2008,Red King Crab Survey,1,6/3/2008 0:00,6/11/2008 0:00,Juneau,29,58.34245,-134.6861,6/5/2008 14:53,6/6/2008 9:19,11,50,Cone,NA,NA,NA,NA,Mud,NA,Medium High,11,,53,NA
2008,Red King Crab Survey,1,6/3/2008 0:00,6/11/2008 0:00,Juneau,30,58.33163333,-134.6806167,6/5/2008 14:59,6/6/2008 9:33,3,33,Cone,NA,NA,NA,NA,Mud,NA,High,3,,54,4.176842105
2008,Red King Crab Survey,1,6/3/2008 0:00,6/11/2008 0:00,Juneau,31,58.32535,-134.66455,6/5/2008 15:05,6/6/2008 9:45,7,59,Cone,NA,NA,NA,NA,Mud,NA,High,7,,55,NA
2008,Red King Crab Survey,1,6/3/2008 0:00,6/11/2008 0:00,Juneau,32,58.32871667,-134.63095,6/5/2008 15:12,6/6/2008 10:00,5,39,Cone,NA,NA,NA,NA,Mud,NA,High,5,,56,NA
2008,Red King Crab Survey,1,6/3/2008 0:00,6/11/2008 0:00,Juneau,33,58.32705,-134.6131167,6/5/2008 15:18,6/6/2008 10:12,1,31,Cone,NA,NA,NA,NA,Unknown,NA,High,1,,57,4.151052632
2008,Red King Crab Survey,1,6/3/2008 0:00,6/11/2008 0:00,Juneau,34,58.33066667,-134.64105,6/5/2008 15:26,6/6/2008 10:18,19,28,Cone,NA,NA,NA,NA,Unknown,NA,High,20,,58,4.248947368
2008,Red King Crab Survey,1,6/3/2008 0:00,6/11/2008 0:00,Juneau,35,58.33321667,-134.6381667,6/5/2008 15:31,6/6/2008 10:26,10,28,Cone,NA,NA,NA,NA,Unknown,NA,High,10,,59,NA
2008,Red King Crab Survey,1,6/3/2008 0:00,6/11/2008 0:00,Juneau,36,58.32731667,-134.6482833,6/5/2008 15:37,6/6/2008 10:34,20,49,Cone,NA,NA,NA,NA,Unknown,NA,High,207,,60,NA
2008,Red King Crab Survey,1,6/3/2008 0:00,6/11/2008 0:00,Juneau,37,58.34143333,-134.6707333,6/5/2008 15:50,6/6/2008 10:51,18,27,Cone,NA,NA,NA,NA,Unknown,NA,High,18,,61,6.032631579
2008,Red King Crab Survey,1,6/3/2008 0:00,6/11/2008 0:00,Juneau,38,58.35513333,-134.6834667,6/5/2008 15:59,6/6/2008 11:01,24,35,Cone,NA,NA,NA,NA,Unknown,NA,High,23,,62,NA
2008,Red King Crab Survey,1,6/3/2008 0:00,6/11/2008 0:00,Juneau,39,58.36588333,-134.6584833,6/5/2008 16:36,6/6/2008 11:13,21,29,Cone,NA,NA,NA,NA,Unknown,NA,High,217,,63,NA
2008,Red King Crab Survey,1,6/3/2008 0:00,6/11/2008 0:00,Juneau,40,58.36773333,-134.6775833,6/5/2008 16:43,6/6/2008 11:25,6,32,Cone,NA,NA,NA,NA,Unknown,NA,High,2,,64,4.090526316
2008,Red King Crab Survey,1,6/3/2008 0:00,6/11/2008 0:00,Juneau,41,58.36655,-134.68265,6/5/2008 16:46,6/6/2008 11:34,15,32,Cone,NA,NA,NA,NA,Mud,NA,High,15,,65,4.143684211
2008,Red King Crab Survey,1,6/3/2008 0:00,6/11/2008 0:00,Juneau,42,58.37328333,-134.6865667,6/5/2008 16:51,6/6/2008 11:42,13,27,Cone,NA,NA,NA,NA,Mud,NA,High,12,,66,4.188421053
2008,Red King Crab Survey,1,6/3/2008 0:00,6/11/2008 0:00,Juneau,43,58.37483333,-134.6807833,6/5/2008 16:54,6/6/2008 11:50,2,28,Cone,NA,NA,NA,NA,Mud,NA,High,9,,67,4.191578947
2008,Red King Crab Survey,1,6/3/2008 0:00,6/11/2008 0:00,Juneau,44,58.3769,-134.6762167,6/5/2008 16:57,6/6/2008 11:57,14,27,Cone,NA,NA,NA,NA,Unknown,NA,High,14,,68,NA
2008,Red King Crab Survey,1,6/3/2008 0:00,6/11/2008 0:00,Juneau,45,58.37806667,-134.6585333,6/5/2008 17:02,6/6/2008 12:08,9,25,Cone,NA,NA,NA,NA,Mud,NA,Medium High,NA,,69,NA
2008,Red King Crab Survey,1,6/3/2008 0:00,6/11/2008 0:00,Juneau,46,58.31388333,-134.6915333,6/6/2008 13:41,6/7/2008 7:48,9,23,Cone,NA,NA,NA,NA,Mud,NA,Medium,NA,,70,NA
2008,Red King Crab Survey,1,6/3/2008 0:00,6/11/2008 0:00,Juneau,47,58.33603333,-134.7066333,6/6/2008 13:52,6/7/2008 8:05,14,46,Cone,NA,NA,NA,NA,Unknown,NA,Medium,NA,,71,NA
2008,Red King Crab Survey,1,6/3/2008 0:00,6/11/2008 0:00,Juneau,48,58.33905,-134.7266,6/6/2008 13:58,6/7/2008 8:18,2,41,Cone,NA,NA,NA,NA,Unknown,NA,Medium,NA,,72,NA
2008,Red King Crab Survey,1,6/3/2008 0:00,6/11/2008 0:00,Juneau,49,58.34246667,-134.73555,6/6/2008 14:02,6/7/2008 8:27,13,37,Cone,NA,NA,NA,NA,Unknown,NA,Medium,NA,,73,NA
2008,Red King Crab Survey,1,6/3/2008 0:00,6/11/2008 0:00,Juneau,50,58.35106667,-134.7505333,6/6/2008 14:08,6/7/2008 8:39,15,45,Cone,NA,NA,NA,NA,Mud,NA,High,NA,,74,NA
2008,Red King Crab Survey,1,6/3/2008 0:00,6/11/2008 0:00,Juneau,51,58.35751667,-134.7741667,6/6/2008 14:15,6/7/2008 8:53,6,62,Cone,NA,NA,NA,NA,Mud,NA,High,NA,,75,NA
2008,Red King Crab Survey,1,6/3/2008 0:00,6/11/2008 0:00,Juneau,52,58.35583333,-134.79645,6/6/2008 14:20,6/7/2008 9:03,21,71,Cone,NA,NA,NA,NA,Unknown,NA,High,NA,,76,NA
2008,Red King Crab Survey,1,6/3/2008 0:00,6/11/2008 0:00,Juneau,53,58.36493333,-134.7832167,6/6/2008 14:25,6/7/2008 9:14,24,61,Cone,NA,NA,NA,NA,Mud,NA,High,NA,,77,NA
2008,Red King Crab Survey,1,6/3/2008 0:00,6/11/2008 0:00,Juneau,54,58.37938333,-134.7837333,6/6/2008 14:32,6/7/2008 9:28,18,46,Cone,NA,NA,NA,NA,Mud,NA,Medium High,NA,,78,NA
2008,Red King Crab Survey,1,6/3/2008 0:00,6/11/2008 0:00,Juneau,55,58.3774,-134.7891333,6/6/2008 14:37,6/7/2008 9:36,20,43,Cone,NA,NA,NA,NA,Unknown,NA,High,NA,,79,NA
2008,Red King Crab Survey,1,6/3/2008 0:00,6/11/2008 0:00,Juneau,56,58.36273333,-134.79025,6/6/2008 14:44,6/7/2008 9:50,10,41,Cone,NA,NA,NA,NA,Rock,NA,High,NA,,80,NA
2008,Red King Crab Survey,1,6/3/2008 0:00,6/11/2008 0:00,Juneau,57,58.35525,-134.8038667,6/6/2008 14:50,6/7/2008 9:58,19,26,Cone,NA,NA,NA,NA,Unknown,NA,Medium High,NA,,81,NA
2008,Red King Crab Survey,1,6/3/2008 0:00,6/11/2008 0:00,Juneau,58,58.35506667,-134.8287,6/6/2008 14:56,6/7/2008 10:10,1,36,Cone,NA,NA,NA,NA,Unknown,NA,Medium Low,NA,,82,NA
2008,Red King Crab Survey,1,6/3/2008 0:00,6/11/2008 0:00,Juneau,59,58.34463333,-134.8079,6/6/2008 15:05,6/7/2008 10:22,5,42,Cone,NA,NA,NA,NA,Unknown,NA,Medium Low,NA,,83,NA
2008,Red King Crab Survey,1,6/3/2008 0:00,6/11/2008 0:00,Juneau,60,58.33853333,-134.7531667,6/6/2008 15:18,6/7/2008 10:41,7,35,Cone,NA,NA,NA,NA,Mud,NA,Medium,NA,,84,NA
2008,Red King Crab Survey,1,6/3/2008 0:00,6/11/2008 0:00,Juneau,61,58.32873333,-134.7524333,6/6/2008 15:24,6/7/2008 10:49,3,64,Cone,NA,NA,NA,NA,Mud,NA,High,NA,,85,NA
2008,Red King Crab Survey,1,6/3/2008 0:00,6/11/2008 0:00,Juneau,62,58.32781667,-134.7563833,6/6/2008 15:27,6/7/2008 0:00,11,54,Cone,NA,NA,NA,NA,Unknown,NA,High,NA,,86,NA
2008,Red King Crab Survey,1,6/3/2008 0:00,6/11/2008 0:00,Juneau,63,58.3042,-134.7936333,6/6/2008 15:42,6/7/2008 11:57,16,36,Cone,NA,NA,NA,NA,Unknown,NA,Medium Low,NA,,87,NA
2008,Red King Crab Survey,1,6/3/2008 0:00,6/11/2008 0:00,Juneau,64,58.3077,-134.7662667,6/6/2008 15:51,6/7/2008 12:10,22,42,Cone,NA,NA,NA,NA,Unknown,NA,Medium Low,NA,,88,NA
2008,Red King Crab Survey,1,6/3/2008 0:00,6/11/2008 0:00,Juneau,65,58.31311667,-134.7413,6/6/2008 15:58,6/7/2008 12:20,8,51,Cone,NA,NA,NA,NA,Unknown,NA,Medium High,NA,,89,NA
2008,Red King Crab Survey,1,6/3/2008 0:00,6/11/2008 0:00,Juneau,66,58.32456667,-134.7403167,6/6/2008 16:04,6/7/2008 12:30,25,64,Cone,NA,NA,NA,NA,Mud,NA,Medium High,NA,,90,NA
2008,Red King Crab Survey,1,6/3/2008 0:00,6/11/2008 0:00,Juneau,67,58.31598333,-134.71515,6/6/2008 16:13,6/7/2008 12:42,26,48,Cone,NA,NA,NA,NA,Mud,NA,Medium,NA,,91,NA
2008,Red King Crab Survey,1,6/3/2008 0:00,6/11/2008 0:00,Juneau,68,58.31393333,-134.7084833,6/6/2008 16:16,6/7/2008 12:50,23,46,Cone,NA,NA,NA,NA,Mud,NA,Medium High,NA,,92,NA
2008,Red King Crab Survey,1,6/3/2008 0:00,6/11/2008 0:00,Juneau,69,58.27738333,-134.7489,6/8/2008 13:34,6/9/2008 7:49,17,27,Cone,NA,NA,NA,NA,Unknown,NA,High,NA,,93,NA
2008,Red King Crab Survey,1,6/3/2008 0:00,6/11/2008 0:00,Juneau,70,58.28405,-134.7539333,6/8/2008 13:38,6/9/2008 7:59,9,27,Cone,NA,NA,NA,NA,Unknown,NA,Medium High,NA,,94,NA
2008,Red King Crab Survey,1,6/3/2008 0:00,6/11/2008 0:00,Juneau,71,58.29776667,-134.7889,6/8/2008 13:48,6/9/2008 8:14,14,18,Cone,NA,NA,NA,NA,Unknown,NA,Medium Low,14,,95,NA
2008,Red King Crab Survey,1,6/3/2008 0:00,6/11/2008 0:00,Juneau,72,58.30033333,-134.7452667,6/8/2008 14:01,6/9/2008 8:28,2,46,Cone,NA,NA,NA,NA,Mud,NA,Medium Low,9,,96,4.267368421
2008,Red King Crab Survey,1,6/3/2008 0:00,6/11/2008 0:00,Juneau,73,58.29426667,-134.7134833,6/8/2008 14:09,6/9/2008 8:43,13,64,Cone,NA,NA,NA,NA,Mud,NA,Medium,12,,97,4.394736842
2008,Red King Crab Survey,1,6/3/2008 0:00,6/11/2008 0:00,Juneau,74,58.27935,-134.68585,6/8/2008 14:20,6/9/2008 9:00,15,50,Cone,NA,NA,NA,NA,Mud,NA,Medium High,15,,98,4.225555556
2008,Red King Crab Survey,1,6/3/2008 0:00,6/11/2008 0:00,Juneau,75,58.25725,-134.6541333,6/8/2008 14:33,6/9/2008 9:19,6,17,Cone,NA,NA,NA,NA,Unknown,NA,Medium Low,2,,99,5.188421053
2008,Red King Crab Survey,1,6/3/2008 0:00,6/11/2008 0:00,Juneau,76,58.23975,-134.6578,6/8/2008 14:41,6/9/2008 9:30,21,31,Cone,NA,NA,NA,NA,Rock,NA,Medium High,217,,100,NA
2008,Red King Crab Survey,1,6/3/2008 0:00,6/11/2008 0:00,Juneau,77,58.23931667,-135.6276,6/8/2008 14:50,6/9/2008 9:43,24,28,Cone,NA,NA,NA,NA,Mud,NA,Medium Low,23,,101,NA
2008,Red King Crab Survey,1,6/3/2008 0:00,6/11/2008 0:00,Juneau,78,58.2363,-134.6363,6/8/2008 16:43,6/9/2008 9:50,26,33,Cone,NA,NA,NA,NA,Mud,NA,Medium Low,NA,,102,NA
2008,Red King Crab Survey,1,6/3/2008 0:00,6/11/2008 0:00,Juneau,79,58.20951667,-134.6294833,6/8/2008 15:06,6/9/2008 10:07,18,35,Cone,NA,NA,NA,NA,Mud,NA,Medium High,18,,103,4.966315789
2008,Red King Crab Survey,1,6/3/2008 0:00,6/11/2008 0:00,Juneau,80,58.2033,-134.6554833,6/8/2008 15:14,6/9/2008 10:21,20,34,Cone,NA,NA,NA,NA,Mud,NA,Medium High,207,,104,NA
2008,Red King Crab Survey,1,6/3/2008 0:00,6/11/2008 0:00,Juneau,81,58.17618333,-134.6550667,6/8/2008 15:25,6/9/2008 10:40,10,16,Cone,NA,NA,NA,NA,Mud,NA,Medium Low,10,,105,NA
2008,Red King Crab Survey,1,6/3/2008 0:00,6/11/2008 0:00,Juneau,82,58.18128333,-134.6824667,6/8/2008 15:33,6/9/2008 10:50,19,24,Cone,NA,NA,NA,NA,Mud/Shell,NA,Medium High,20,,106,4.562105263
2008,Red King Crab Survey,1,6/3/2008 0:00,6/11/2008 0:00,Juneau,83,58.19578333,-134.6960833,6/8/2008 15:42,6/9/2008 11:05,1,28,Cone,NA,NA,NA,NA,Mud/Shell,NA,Medium High,1,,107,4.579473684
2008,Red King Crab Survey,1,6/3/2008 0:00,6/11/2008 0:00,Juneau,84,58.20306667,-134.7010167,6/8/2008 15:46,6/9/2008 11:11,7,34,Cone,NA,NA,NA,NA,Mud,NA,Medium High,7,,108,NA
2008,Red King Crab Survey,1,6/3/2008 0:00,6/11/2008 0:00,Juneau,85,58.21295,-134.6680833,6/8/2008 15:55,6/9/2008 11:27,3,37,Cone,NA,NA,NA,NA,Mud,NA,Medium High,3,,109,4.27
2008,Red King Crab Survey,1,6/3/2008 0:00,6/11/2008 0:00,Juneau,86,58.23023333,-134.6706833,6/8/2008 16:03,6/9/2008 11:41,12,38,Cone,NA,NA,NA,NA,Mud,NA,High,NA,,110,NA
2008,Red King Crab Survey,1,6/3/2008 0:00,6/11/2008 0:00,Juneau,87,58.22985,-134.6810833,6/8/2008 16:07,6/9/2008 11:49,22,41,Cone,NA,NA,NA,NA,Mud,NA,Medium,227,,111,NA
2008,Red King Crab Survey,1,6/3/2008 0:00,6/11/2008 0:00,Juneau,88,58.23946667,-134.7158333,6/8/2008 16:16,6/9/2008 12:05,16,27,Cone,NA,NA,NA,NA,Unknown,NA,High,16,,112,4.951
2008,Red King Crab Survey,1,6/3/2008 0:00,6/11/2008 0:00,Juneau,89,58.24408333,-134.6911667,6/8/2008 16:23,6/9/2008 12:14,8,44,Cone,NA,NA,NA,NA,Unknown,NA,High,8,,113,4.304736842
